,Date,Cases_Sum,State,Cases_Day
97,4/28/20,46414,CA,1242.0
98,4/29/20,48795,CA,2381.0
99,4/30/20,50322,CA,1527.0
100,5/1/20,52253,CA,1931.0
101,5/2/20,53696,CA,1443.0
102,5/3/20,54947,CA,1251.0
103,5/4/20,56191,CA,1244.0
104,5/5/20,58752,CA,2561.0
105,5/6/20,60701,CA,1949.0
106,5/7/20,62373,CA,1672.0
107,5/8/20,64567,CA,2194.0
108,5/9/20,66799,CA,2232.0
109,5/10/20,67995,CA,1196.0
110,5/11/20,69417,CA,1422.0
111,5/12/20,71038,CA,1621.0
112,5/13/20,73093,CA,2055.0
113,5/14/20,74920,CA,1827.0
114,5/15/20,76959,CA,2039.0
115,5/16/20,78795,CA,1836.0
116,5/17/20,80175,CA,1380.0
117,5/18/20,81912,CA,1737.0
118,5/19/20,83870,CA,1958.0
119,5/20/20,86092,CA,2222.0
120,5/21/20,88324,CA,2232.0
121,5/22/20,90778,CA,2454.0
122,5/23/20,92664,CA,1886.0
123,5/24/20,94449,CA,1785.0
124,5/25/20,96673,CA,2224.0
125,5/26/20,99851,CA,3178.0
126,5/27/20,101877,CA,2026.0
127,5/28/20,104014,CA,2137.0
128,5/29/20,106651,CA,2637.0
129,5/30/20,110136,CA,3485.0
130,5/31/20,112703,CA,2567.0
131,6/1/20,115207,CA,2504.0
132,6/2/20,117521,CA,2314.0
133,6/3/20,119846,CA,2325.0
134,6/4/20,122995,CA,3149.0
135,6/5/20,126313,CA,3318.0
136,6/6/20,128965,CA,2652.0
137,6/7/20,131348,CA,2383.0
138,6/8/20,133884,CA,2536.0
139,6/9/20,136863,CA,2979.0
140,6/10/20,139736,CA,2873.0
141,6/11/20,143238,CA,3502.0
142,6/12/20,146999,CA,3761.0
143,6/13/20,150314,CA,3315.0
144,6/14/20,152969,CA,2655.0
145,6/15/20,155687,CA,2718.0
146,6/16/20,159045,CA,3358.0
147,6/17/20,163325,CA,4280.0
148,6/18/20,167090,CA,3765.0
149,6/19/20,170677,CA,3587.0
150,6/20/20,174423,CA,3746.0
151,6/21/20,177691,CA,3268.0
152,6/22/20,184357,CA,6666.0
153,6/23/20,190599,CA,6242.0
154,6/24/20,195441,CA,4842.0
155,6/25/20,200441,CA,5000.0
156,6/26/20,205969,CA,5528.0
157,6/27/20,209956,CA,3987.0
158,6/28/20,214507,CA,4551.0
159,6/29/20,222053,CA,7546.0
160,6/30/20,230359,CA,8306.0
161,7/1/20,237008,CA,6649.0
162,7/2/20,247249,CA,10241.0
163,7/3/20,250562,CA,3313.0
164,7/4/20,252194,CA,1632.0
165,7/5/20,256268,CA,4074.0
166,7/6/20,273077,CA,16809.0
167,7/7/20,283510,CA,10433.0
168,7/8/20,291350,CA,7840.0
169,7/9/20,300316,CA,8966.0
170,7/10/20,311254,CA,10938.0
171,7/11/20,318356,CA,7102.0
0,1/22/20,0,CO,0.0
1,1/23/20,0,CO,0.0
2,1/24/20,0,CO,0.0
3,1/25/20,0,CO,0.0
4,1/26/20,0,CO,0.0
5,1/27/20,0,CO,0.0
6,1/28/20,0,CO,0.0
7,1/29/20,0,CO,0.0
8,1/30/20,0,CO,0.0
9,1/31/20,0,CO,0.0
10,2/1/20,0,CO,0.0
11,2/2/20,0,CO,0.0
12,2/3/20,0,CO,0.0
13,2/4/20,0,CO,0.0
14,2/5/20,0,CO,0.0
15,2/6/20,0,CO,0.0
16,2/7/20,0,CO,0.0
17,2/8/20,0,CO,0.0
18,2/9/20,0,CO,0.0
19,2/10/20,0,CO,0.0
20,2/11/20,0,CO,0.0
21,2/12/20,0,CO,0.0
22,2/13/20,0,CO,0.0
23,2/14/20,0,CO,0.0
24,2/15/20,0,CO,0.0
25,2/16/20,0,CO,0.0
26,2/17/20,0,CO,0.0
27,2/18/20,0,CO,0.0
28,2/19/20,0,CO,0.0
29,2/20/20,0,CO,0.0
30,2/21/20,0,CO,0.0
31,2/22/20,0,CO,0.0
32,2/23/20,0,CO,0.0
33,2/24/20,0,CO,0.0
34,2/25/20,0,CO,0.0
35,2/26/20,0,CO,0.0
36,2/27/20,0,CO,0.0
37,2/28/20,0,CO,0.0
38,2/29/20,0,CO,0.0
39,3/1/20,0,CO,0.0
40,3/2/20,0,CO,0.0
41,3/3/20,0,CO,0.0
42,3/4/20,0,CO,0.0
43,3/5/20,0,CO,0.0
44,3/6/20,3,CO,3.0
45,3/7/20,7,CO,4.0
46,3/8/20,7,CO,0.0
47,3/9/20,14,CO,7.0
48,3/10/20,18,CO,4.0
49,3/11/20,24,CO,6.0
50,3/12/20,49,CO,25.0
51,3/13/20,76,CO,27.0
52,3/14/20,99,CO,23.0
53,3/15/20,130,CO,31.0
54,3/16/20,159,CO,29.0
55,3/17/20,183,CO,24.0
56,3/18/20,183,CO,0.0
57,3/19/20,277,CO,94.0
58,3/20/20,361,CO,84.0
59,3/21/20,475,CO,114.0
60,3/22/20,591,CO,116.0
61,3/23/20,720,CO,129.0
62,3/24/20,911,CO,191.0
63,3/25/20,1086,CO,175.0
64,3/26/20,1429,CO,343.0
65,3/27/20,1732,CO,303.0
66,3/28/20,2061,CO,329.0
67,3/29/20,2306,CO,245.0
68,3/30/20,2624,CO,318.0
69,3/31/20,2965,CO,341.0
70,4/1/20,3341,CO,376.0
71,4/2/20,3724,CO,383.0
72,4/3/20,4173,CO,449.0
73,4/4/20,4565,CO,392.0
74,4/5/20,4950,CO,385.0
75,4/6/20,5172,CO,222.0
76,4/7/20,5429,CO,257.0
77,4/8/20,5655,CO,226.0
78,4/9/20,6098,CO,443.0
79,4/10/20,6320,CO,222.0
80,4/11/20,6635,CO,315.0
81,4/12/20,6894,CO,259.0
82,4/13/20,7127,CO,233.0
83,4/14/20,7288,CO,161.0
84,4/15/20,7493,CO,205.0
85,4/16/20,8675,CO,1182.0
86,4/17/20,9046,CO,371.0
87,4/18/20,9426,CO,380.0
88,4/19/20,9723,CO,297.0
89,4/20/20,10100,CO,377.0
90,4/21/20,10440,CO,340.0
91,4/22/20,10871,CO,431.0
92,4/23/20,11182,CO,311.0
93,4/24/20,12171,CO,989.0
94,4/25/20,12884,CO,713.0
95,4/26/20,13355,CO,471.0
96,4/27/20,13793,CO,438.0
97,4/28/20,14304,CO,511.0
98,4/29/20,14743,CO,439.0
99,4/30/20,15261,CO,518.0
100,5/1/20,15766,CO,505.0
101,5/2/20,16224,CO,458.0
102,5/3/20,16624,CO,400.0
103,5/4/20,16902,CO,278.0
104,5/5/20,17364,CO,462.0
105,5/6/20,17830,CO,466.0
106,5/7/20,18371,CO,541.0
107,5/8/20,18827,CO,456.0
108,5/9/20,19371,CO,544.0
109,5/10/20,19697,CO,326.0
110,5/11/20,19875,CO,178.0
111,5/12/20,20152,CO,277.0
112,5/13/20,20467,CO,315.0
113,5/14/20,20830,CO,363.0
114,5/15/20,21224,CO,394.0
115,5/16/20,21624,CO,400.0
116,5/17/20,21927,CO,303.0
117,5/18/20,22196,CO,269.0
118,5/19/20,22475,CO,279.0
119,5/20/20,22796,CO,321.0
120,5/21/20,23178,CO,382.0
121,5/22/20,23485,CO,307.0
122,5/23/20,23954,CO,469.0
123,5/24/20,24157,CO,203.0
124,5/25/20,24248,CO,91.0
125,5/26/20,24542,CO,294.0
126,5/27/20,24766,CO,224.0
127,5/28/20,25121,CO,355.0
128,5/29/20,25612,CO,491.0
129,5/30/20,26098,CO,486.0
130,5/31/20,26378,CO,280.0
131,6/1/20,26577,CO,199.0
132,6/2/20,26785,CO,208.0
133,6/3/20,27058,CO,273.0
134,6/4/20,27359,CO,301.0
135,6/5/20,27615,CO,256.0
136,6/6/20,27846,CO,231.0
137,6/7/20,27999,CO,153.0
138,6/8/20,28178,CO,179.0
139,6/9/20,28342,CO,164.0
140,6/10/20,28495,CO,153.0
141,6/11/20,28643,CO,148.0
142,6/12/20,28819,CO,176.0
143,6/13/20,29015,CO,196.0
144,6/14/20,29127,CO,112.0
145,6/15/20,29296,CO,169.0
146,6/16/20,29429,CO,133.0
147,6/17/20,29670,CO,241.0
148,6/18/20,29899,CO,229.0
149,6/19/20,30185,CO,286.0
150,6/20/20,30347,CO,162.0
151,6/21/20,30535,CO,188.0
152,6/22/20,30703,CO,168.0
153,6/23/20,30891,CO,188.0
154,6/24/20,31153,CO,262.0
155,6/25/20,31478,CO,325.0
156,6/26/20,31795,CO,317.0
157,6/27/20,32022,CO,227.0
158,6/28/20,32303,CO,281.0
159,6/29/20,32510,CO,207.0
160,6/30/20,32713,CO,203.0
161,7/1/20,33026,CO,313.0
162,7/2/20,33352,CO,326.0
163,7/3/20,33610,CO,258.0
164,7/4/20,33864,CO,254.0
165,7/5/20,34063,CO,199.0
166,7/6/20,34255,CO,192.0
167,7/7/20,34663,CO,408.0
168,7/8/20,35115,CO,452.0
169,7/9/20,35524,CO,409.0
170,7/10/20,36189,CO,665.0
171,7/11/20,36591,CO,402.0
0,1/22/20,0,CT,0.0
1,1/23/20,0,CT,0.0
2,1/24/20,0,CT,0.0
3,1/25/20,0,CT,0.0
4,1/26/20,0,CT,0.0
5,1/27/20,0,CT,0.0
6,1/28/20,0,CT,0.0
7,1/29/20,0,CT,0.0
8,1/30/20,0,CT,0.0
9,1/31/20,0,CT,0.0
10,2/1/20,0,CT,0.0
11,2/2/20,0,CT,0.0
12,2/3/20,0,CT,0.0
13,2/4/20,0,CT,0.0
14,2/5/20,0,CT,0.0
15,2/6/20,0,CT,0.0
16,2/7/20,0,CT,0.0
17,2/8/20,0,CT,0.0
18,2/9/20,0,CT,0.0
19,2/10/20,0,CT,0.0
20,2/11/20,0,CT,0.0
21,2/12/20,0,CT,0.0
22,2/13/20,0,CT,0.0
23,2/14/20,0,CT,0.0
24,2/15/20,0,CT,0.0
25,2/16/20,0,CT,0.0
26,2/17/20,0,CT,0.0
27,2/18/20,0,CT,0.0
28,2/19/20,0,CT,0.0
29,2/20/20,0,CT,0.0
30,2/21/20,0,CT,0.0
31,2/22/20,0,CT,0.0
32,2/23/20,0,CT,0.0
33,2/24/20,0,CT,0.0
34,2/25/20,0,CT,0.0
35,2/26/20,0,CT,0.0
36,2/27/20,0,CT,0.0
37,2/28/20,0,CT,0.0
38,2/29/20,0,CT,0.0
39,3/1/20,0,CT,0.0
40,3/2/20,0,CT,0.0
41,3/3/20,0,CT,0.0
42,3/4/20,0,CT,0.0
43,3/5/20,0,CT,0.0
44,3/6/20,0,CT,0.0
45,3/7/20,0,CT,0.0
46,3/8/20,0,CT,0.0
47,3/9/20,1,CT,1.0
48,3/10/20,2,CT,1.0
49,3/11/20,3,CT,1.0
50,3/12/20,5,CT,2.0
51,3/13/20,8,CT,3.0
52,3/14/20,20,CT,12.0
53,3/15/20,26,CT,6.0
54,3/16/20,41,CT,15.0
55,3/17/20,68,CT,27.0
56,3/18/20,96,CT,28.0
57,3/19/20,158,CT,62.0
58,3/20/20,193,CT,35.0
59,3/21/20,223,CT,30.0
60,3/22/20,327,CT,104.0
61,3/23/20,415,CT,88.0
62,3/24/20,618,CT,203.0
63,3/25/20,875,CT,257.0
64,3/26/20,1012,CT,137.0
65,3/27/20,1291,CT,279.0
66,3/28/20,1524,CT,233.0
67,3/29/20,1993,CT,469.0
68,3/30/20,2571,CT,578.0
69,3/31/20,3128,CT,557.0
70,4/1/20,3557,CT,429.0
71,4/2/20,3824,CT,267.0
72,4/3/20,4915,CT,1091.0
73,4/4/20,5276,CT,361.0
74,4/5/20,5675,CT,399.0
75,4/6/20,6906,CT,1231.0
76,4/7/20,7781,CT,875.0
77,4/8/20,8781,CT,1000.0
78,4/9/20,9784,CT,1003.0
79,4/10/20,10538,CT,754.0
80,4/11/20,11510,CT,972.0
81,4/12/20,12035,CT,525.0
82,4/13/20,13381,CT,1346.0
83,4/14/20,13989,CT,608.0
84,4/15/20,14753,CT,764.0
85,4/16/20,15884,CT,1131.0
86,4/17/20,16809,CT,925.0
87,4/18/20,17550,CT,741.0
88,4/19/20,17962,CT,412.0
89,4/20/20,19815,CT,1853.0
90,4/21/20,20360,CT,545.0
91,4/22/20,22469,CT,2109.0
92,4/23/20,23100,CT,631.0
93,4/24/20,23921,CT,821.0
94,4/25/20,24582,CT,661.0
95,4/26/20,25269,CT,687.0
96,4/27/20,25997,CT,728.0
97,4/28/20,26312,CT,315.0
98,4/29/20,26767,CT,455.0
99,4/30/20,27700,CT,933.0
100,5/1/20,28764,CT,1064.0
101,5/2/20,29287,CT,523.0
102,5/3/20,29287,CT,0.0
103,5/4/20,29973,CT,686.0
104,5/5/20,30621,CT,648.0
105,5/6/20,30995,CT,374.0
106,5/7/20,31783,CT,788.0
107,5/8/20,32411,CT,628.0
108,5/9/20,32984,CT,573.0
109,5/10/20,33554,CT,570.0
110,5/11/20,33765,CT,211.0
111,5/12/20,34333,CT,568.0
112,5/13/20,34855,CT,522.0
113,5/14/20,35464,CT,609.0
114,5/15/20,36085,CT,621.0
115,5/16/20,36703,CT,618.0
116,5/17/20,37419,CT,716.0
117,5/18/20,38116,CT,697.0
118,5/19/20,38430,CT,314.0
119,5/20/20,39016,CT,586.0
120,5/21/20,39203,CT,187.0
121,5/22/20,39640,CT,437.0
122,5/23/20,40022,CT,382.0
123,5/24/20,40465,CT,443.0
124,5/25/20,40873,CT,408.0
125,5/26/20,41234,CT,361.0
126,5/27/20,41288,CT,54.0
127,5/28/20,41559,CT,271.0
128,5/29/20,41762,CT,203.0
129,5/30/20,42022,CT,260.0
130,5/31/20,42201,CT,179.0
131,6/1/20,42732,CT,531.0
132,6/2/20,42978,CT,246.0
133,6/3/20,43091,CT,113.0
134,6/4/20,43238,CT,147.0
135,6/5/20,43460,CT,222.0
136,6/6/20,43817,CT,357.0
137,6/7/20,43967,CT,150.0
138,6/8/20,44092,CT,125.0
139,6/9/20,44177,CT,85.0
140,6/10/20,44347,CT,170.0
141,6/11/20,44461,CT,114.0
142,6/12/20,44688,CT,227.0
143,6/13/20,44994,CT,306.0
144,6/14/20,45054,CT,60.0
145,6/15/20,45198,CT,144.0
146,6/16/20,45276,CT,78.0
147,6/17/20,45347,CT,71.0
148,6/18/20,45355,CT,8.0
149,6/19/20,45557,CT,202.0
150,6/20/20,45715,CT,158.0
151,6/21/20,45752,CT,37.0
152,6/22/20,45782,CT,30.0
153,6/23/20,45897,CT,115.0
154,6/24/20,45911,CT,14.0
155,6/25/20,45994,CT,83.0
156,6/26/20,46059,CT,65.0
157,6/27/20,46206,CT,147.0
158,6/28/20,46302,CT,96.0
159,6/29/20,46362,CT,60.0
160,6/30/20,46513,CT,151.0
161,7/1/20,46572,CT,59.0
162,7/2/20,46646,CT,74.0
163,7/3/20,46717,CT,71.0
164,7/4/20,46717,CT,0.0
165,7/5/20,46717,CT,0.0
166,7/6/20,46975,CT,258.0
167,7/7/20,47032,CT,57.0
168,7/8/20,47108,CT,76.0
169,7/9/20,47209,CT,101.0
170,7/10/20,47287,CT,78.0
171,7/11/20,47287,CT,0.0
0,1/22/20,0,DC,0.0
1,1/23/20,0,DC,0.0
2,1/24/20,0,DC,0.0
3,1/25/20,0,DC,0.0
4,1/26/20,0,DC,0.0
5,1/27/20,0,DC,0.0
6,1/28/20,0,DC,0.0
7,1/29/20,0,DC,0.0
8,1/30/20,0,DC,0.0
9,1/31/20,0,DC,0.0
10,2/1/20,0,DC,0.0
11,2/2/20,0,DC,0.0
12,2/3/20,0,DC,0.0
13,2/4/20,0,DC,0.0
14,2/5/20,0,DC,0.0
15,2/6/20,0,DC,0.0
16,2/7/20,0,DC,0.0
17,2/8/20,0,DC,0.0
18,2/9/20,0,DC,0.0
19,2/10/20,0,DC,0.0
20,2/11/20,0,DC,0.0
21,2/12/20,0,DC,0.0
22,2/13/20,0,DC,0.0
23,2/14/20,0,DC,0.0
24,2/15/20,0,DC,0.0
25,2/16/20,0,DC,0.0
26,2/17/20,0,DC,0.0
27,2/18/20,0,DC,0.0
28,2/19/20,0,DC,0.0
29,2/20/20,0,DC,0.0
30,2/21/20,0,DC,0.0
31,2/22/20,0,DC,0.0
32,2/23/20,0,DC,0.0
33,2/24/20,0,DC,0.0
34,2/25/20,0,DC,0.0
35,2/26/20,0,DC,0.0
36,2/27/20,0,DC,0.0
37,2/28/20,0,DC,0.0
38,2/29/20,0,DC,0.0
39,3/1/20,0,DC,0.0
40,3/2/20,0,DC,0.0
41,3/3/20,0,DC,0.0
42,3/4/20,0,DC,0.0
43,3/5/20,0,DC,0.0
44,3/6/20,0,DC,0.0
45,3/7/20,0,DC,0.0
46,3/8/20,2,DC,2.0
47,3/9/20,4,DC,2.0
48,3/10/20,4,DC,0.0
49,3/11/20,10,DC,6.0
50,3/12/20,10,DC,0.0
51,3/13/20,10,DC,0.0
52,3/14/20,16,DC,6.0
53,3/15/20,17,DC,1.0
54,3/16/20,22,DC,5.0
55,3/17/20,31,DC,9.0
56,3/18/20,39,DC,8.0
57,3/19/20,71,DC,32.0
58,3/20/20,77,DC,6.0
59,3/21/20,98,DC,21.0
60,3/22/20,116,DC,18.0
61,3/23/20,137,DC,21.0
62,3/24/20,183,DC,46.0
63,3/25/20,231,DC,48.0
64,3/26/20,267,DC,36.0
65,3/27/20,304,DC,37.0
66,3/28/20,342,DC,38.0
67,3/29/20,401,DC,59.0
68,3/30/20,495,DC,94.0
69,3/31/20,586,DC,91.0
70,4/1/20,586,DC,0.0
71,4/2/20,653,DC,67.0
72,4/3/20,757,DC,104.0
73,4/4/20,902,DC,145.0
74,4/5/20,998,DC,96.0
75,4/6/20,1097,DC,99.0
76,4/7/20,1211,DC,114.0
77,4/8/20,1440,DC,229.0
78,4/9/20,1523,DC,83.0
79,4/10/20,1660,DC,137.0
80,4/11/20,1778,DC,118.0
81,4/12/20,1875,DC,97.0
82,4/13/20,1875,DC,0.0
83,4/14/20,2058,DC,183.0
84,4/15/20,2197,DC,139.0
85,4/16/20,2350,DC,153.0
86,4/17/20,2476,DC,126.0
87,4/18/20,2666,DC,190.0
88,4/19/20,2793,DC,127.0
89,4/20/20,2927,DC,134.0
90,4/21/20,3098,DC,171.0
91,4/22/20,3206,DC,108.0
92,4/23/20,3361,DC,155.0
93,4/24/20,3528,DC,167.0
94,4/25/20,3699,DC,171.0
95,4/26/20,3841,DC,142.0
96,4/27/20,3892,DC,51.0
97,4/28/20,3994,DC,102.0
98,4/29/20,4106,DC,112.0
99,4/30/20,4323,DC,217.0
100,5/1/20,4658,DC,335.0
101,5/2/20,4797,DC,139.0
102,5/3/20,5016,DC,219.0
103,5/4/20,5170,DC,154.0
104,5/5/20,5322,DC,152.0
105,5/6/20,5461,DC,139.0
106,5/7/20,5654,DC,193.0
107,5/8/20,5899,DC,245.0
108,5/9/20,6102,DC,203.0
109,5/10/20,6272,DC,170.0
110,5/11/20,6389,DC,117.0
111,5/12/20,6485,DC,96.0
112,5/13/20,6584,DC,99.0
113,5/14/20,6736,DC,152.0
114,5/15/20,6871,DC,135.0
115,5/16/20,7042,DC,171.0
116,5/17/20,7123,DC,81.0
117,5/18/20,7270,DC,147.0
118,5/19/20,7434,DC,164.0
119,5/20/20,7551,DC,117.0
120,5/21/20,7788,DC,237.0
121,5/22/20,7893,DC,105.0
122,5/23/20,7966,DC,73.0
123,5/24/20,8110,DC,144.0
124,5/25/20,8225,DC,115.0
125,5/26/20,8334,DC,109.0
126,5/27/20,8406,DC,72.0
127,5/28/20,8492,DC,86.0
128,5/29/20,8538,DC,46.0
129,5/30/20,8717,DC,179.0
130,5/31/20,8801,DC,84.0
131,6/1/20,8857,DC,56.0
132,6/2/20,8886,DC,29.0
133,6/3/20,9016,DC,130.0
134,6/4/20,9120,DC,104.0
135,6/5/20,9199,DC,79.0
136,6/6/20,9269,DC,70.0
137,6/7/20,9332,DC,63.0
138,6/8/20,9389,DC,57.0
139,6/9/20,9474,DC,85.0
140,6/10/20,9537,DC,63.0
141,6/11/20,9589,DC,52.0
142,6/12/20,9654,DC,65.0
143,6/13/20,9709,DC,55.0
144,6/14/20,9767,DC,58.0
145,6/15/20,9799,DC,32.0
146,6/16/20,9818,DC,19.0
147,6/17/20,9847,DC,29.0
148,6/18/20,9903,DC,56.0
149,6/19/20,9952,DC,49.0
150,6/20/20,9984,DC,32.0
151,6/21/20,10020,DC,36.0
152,6/22/20,10058,DC,38.0
153,6/23/20,10094,DC,36.0
154,6/24/20,10128,DC,34.0
155,6/25/20,10159,DC,31.0
156,6/26/20,10185,DC,26.0
157,6/27/20,10216,DC,31.0
158,6/28/20,10248,DC,32.0
159,6/29/20,10292,DC,44.0
160,6/30/20,10327,DC,35.0
161,7/1/20,10365,DC,38.0
162,7/2/20,10390,DC,25.0
163,7/3/20,10435,DC,45.0
164,7/4/20,10447,DC,12.0
165,7/5/20,10482,DC,35.0
166,7/6/20,10515,DC,33.0
167,7/7/20,10569,DC,54.0
168,7/8/20,10642,DC,73.0
169,7/9/20,10743,DC,101.0
170,7/10/20,10801,DC,58.0
171,7/11/20,10801,DC,0.0
0,1/22/20,0,DE,0.0
1,1/23/20,0,DE,0.0
2,1/24/20,0,DE,0.0
3,1/25/20,0,DE,0.0
4,1/26/20,0,DE,0.0
5,1/27/20,0,DE,0.0
6,1/28/20,0,DE,0.0
7,1/29/20,0,DE,0.0
8,1/30/20,0,DE,0.0
9,1/31/20,0,DE,0.0
10,2/1/20,0,DE,0.0
11,2/2/20,0,DE,0.0
12,2/3/20,0,DE,0.0
13,2/4/20,0,DE,0.0
14,2/5/20,0,DE,0.0
15,2/6/20,0,DE,0.0
16,2/7/20,0,DE,0.0
17,2/8/20,0,DE,0.0
18,2/9/20,0,DE,0.0
19,2/10/20,0,DE,0.0
20,2/11/20,0,DE,0.0
21,2/12/20,0,DE,0.0
22,2/13/20,0,DE,0.0
23,2/14/20,0,DE,0.0
24,2/15/20,0,DE,0.0
25,2/16/20,0,DE,0.0
26,2/17/20,0,DE,0.0
27,2/18/20,0,DE,0.0
28,2/19/20,0,DE,0.0
29,2/20/20,0,DE,0.0
30,2/21/20,0,DE,0.0
31,2/22/20,0,DE,0.0
32,2/23/20,0,DE,0.0
33,2/24/20,0,DE,0.0
34,2/25/20,0,DE,0.0
35,2/26/20,0,DE,0.0
36,2/27/20,0,DE,0.0
37,2/28/20,0,DE,0.0
38,2/29/20,0,DE,0.0
39,3/1/20,0,DE,0.0
40,3/2/20,0,DE,0.0
41,3/3/20,0,DE,0.0
42,3/4/20,0,DE,0.0
43,3/5/20,0,DE,0.0
44,3/6/20,0,DE,0.0
45,3/7/20,0,DE,0.0
46,3/8/20,0,DE,0.0
47,3/9/20,0,DE,0.0
48,3/10/20,0,DE,0.0
49,3/11/20,0,DE,0.0
50,3/12/20,4,DE,4.0
51,3/13/20,4,DE,0.0
52,3/14/20,6,DE,2.0
53,3/15/20,7,DE,1.0
54,3/16/20,8,DE,1.0
55,3/17/20,17,DE,9.0
56,3/18/20,26,DE,9.0
57,3/19/20,30,DE,4.0
58,3/20/20,39,DE,9.0
59,3/21/20,45,DE,6.0
60,3/22/20,56,DE,11.0
61,3/23/20,87,DE,31.0
62,3/24/20,104,DE,17.0
63,3/25/20,119,DE,15.0
64,3/26/20,119,DE,0.0
65,3/27/20,165,DE,46.0
66,3/28/20,214,DE,49.0
67,3/29/20,232,DE,18.0
68,3/30/20,264,DE,32.0
69,3/31/20,319,DE,55.0
70,4/1/20,368,DE,49.0
71,4/2/20,393,DE,25.0
72,4/3/20,450,DE,57.0
73,4/4/20,593,DE,143.0
74,4/5/20,673,DE,80.0
75,4/6/20,783,DE,110.0
76,4/7/20,928,DE,145.0
77,4/8/20,1116,DE,188.0
78,4/9/20,1209,DE,93.0
79,4/10/20,1326,DE,117.0
80,4/11/20,1479,DE,153.0
81,4/12/20,1638,DE,159.0
82,4/13/20,1761,DE,123.0
83,4/14/20,1926,DE,165.0
84,4/15/20,2014,DE,88.0
85,4/16/20,2075,DE,61.0
86,4/17/20,2323,DE,248.0
87,4/18/20,2538,DE,215.0
88,4/19/20,2538,DE,0.0
89,4/20/20,2745,DE,207.0
90,4/21/20,2931,DE,186.0
91,4/22/20,3200,DE,269.0
92,4/23/20,3308,DE,108.0
93,4/24/20,3442,DE,134.0
94,4/25/20,3576,DE,134.0
95,4/26/20,4034,DE,458.0
96,4/27/20,4162,DE,128.0
97,4/28/20,4575,DE,413.0
98,4/29/20,4655,DE,80.0
99,4/30/20,4734,DE,79.0
100,5/1/20,4918,DE,184.0
101,5/2/20,5038,DE,120.0
102,5/3/20,5208,DE,170.0
103,5/4/20,5288,DE,80.0
104,5/5/20,5371,DE,83.0
105,5/6/20,5778,DE,407.0
106,5/7/20,5939,DE,161.0
107,5/8/20,6111,DE,172.0
108,5/9/20,6280,DE,169.0
109,5/10/20,6447,DE,167.0
110,5/11/20,6555,DE,108.0
111,5/12/20,6741,DE,186.0
112,5/13/20,6952,DE,211.0
113,5/14/20,7214,DE,262.0
114,5/15/20,7366,DE,152.0
115,5/16/20,7537,DE,171.0
116,5/17/20,7670,DE,133.0
117,5/18/20,7870,DE,200.0
118,5/19/20,8037,DE,167.0
119,5/20/20,8194,DE,157.0
120,5/21/20,8386,DE,192.0
121,5/22/20,8529,DE,143.0
122,5/23/20,8690,DE,161.0
123,5/24/20,8809,DE,119.0
124,5/25/20,8965,DE,156.0
125,5/26/20,9066,DE,101.0
126,5/27/20,9096,DE,30.0
127,5/28/20,9171,DE,75.0
128,5/29/20,9236,DE,65.0
129,5/30/20,9422,DE,186.0
130,5/31/20,9498,DE,76.0
131,6/1/20,9605,DE,107.0
132,6/2/20,9685,DE,80.0
133,6/3/20,9712,DE,27.0
134,6/4/20,9746,DE,34.0
135,6/5/20,9773,DE,27.0
136,6/6/20,9845,DE,72.0
137,6/7/20,9942,DE,97.0
138,6/8/20,9972,DE,30.0
139,6/9/20,10020,DE,48.0
140,6/10/20,10056,DE,36.0
141,6/11/20,10065,DE,9.0
142,6/12/20,10173,DE,108.0
143,6/13/20,10229,DE,56.0
144,6/14/20,10264,DE,35.0
145,6/15/20,10340,DE,76.0
146,6/16/20,10401,DE,61.0
147,6/17/20,10444,DE,43.0
148,6/18/20,10499,DE,55.0
149,6/19/20,10611,DE,112.0
150,6/20/20,10679,DE,68.0
151,6/21/20,10775,DE,96.0
152,6/22/20,10820,DE,45.0
153,6/23/20,10847,DE,27.0
154,6/24/20,10886,DE,39.0
155,6/25/20,10961,DE,75.0
156,6/26/20,11017,DE,56.0
157,6/27/20,11091,DE,74.0
158,6/28/20,11222,DE,131.0
159,6/29/20,11376,DE,154.0
160,6/30/20,11479,DE,103.0
161,7/1/20,11510,DE,31.0
162,7/2/20,11731,DE,221.0
163,7/3/20,11923,DE,192.0
164,7/4/20,12100,DE,177.0
165,7/5/20,12128,DE,28.0
166,7/6/20,12293,DE,165.0
167,7/7/20,12414,DE,121.0
168,7/8/20,12462,DE,48.0
169,7/9/20,12531,DE,69.0
170,7/10/20,12652,DE,121.0
171,7/11/20,12743,DE,91.0
0,1/22/20,0,FL,0.0
1,1/23/20,0,FL,0.0
2,1/24/20,0,FL,0.0
3,1/25/20,0,FL,0.0
4,1/26/20,0,FL,0.0
5,1/27/20,0,FL,0.0
6,1/28/20,0,FL,0.0
7,1/29/20,0,FL,0.0
8,1/30/20,0,FL,0.0
9,1/31/20,0,FL,0.0
10,2/1/20,0,FL,0.0
11,2/2/20,0,FL,0.0
12,2/3/20,0,FL,0.0
13,2/4/20,0,FL,0.0
14,2/5/20,0,FL,0.0
15,2/6/20,0,FL,0.0
16,2/7/20,0,FL,0.0
17,2/8/20,0,FL,0.0
18,2/9/20,0,FL,0.0
19,2/10/20,0,FL,0.0
20,2/11/20,0,FL,0.0
21,2/12/20,0,FL,0.0
22,2/13/20,0,FL,0.0
23,2/14/20,0,FL,0.0
24,2/15/20,0,FL,0.0
